,Unnamed: 0,text,label_name,label,clean_text
6982,6982,"the weird thing about the santa clause 2 , purportedly a children's movie , is that there is nothing in it to engage children emotionally . 
",0,0,weird thing santa clause [num] purportedly child movie nothing engage child emotionally
6983,6983,"schmaltzy and unfunny , adam sandler's cartoon about hanukkah is numbingly bad , little nicky bad , 10 worst list bad . 
",0,0,schmaltzy unfunny adam sandler cartoon hanukkah numbingly bad little nicky bad [num] bad list bad
6984,6984,"a bravura exercise in emptiness . 
",0,0,bravura exercise emptiness
6985,6985,"all the necessary exposition prevents the picture from rising above your generic sand 'n' sandal adventure . 
",0,0,necessary exposition prevent picture rise generic sand sandal adventure
6986,6986,"as with too many studio pics , plot mechanics get in the way of what should be the lighter-than-air adventure . 
",0,0,many studio pic plot mechanic get way light air adventure
6987,6987,"a meatballs for the bare-midriff generation . 
",0,0,meatballs bare midriff generation
6988,6988,"i've never seen ( a remake ) do anything as stomach-turning as the way adam sandler's new movie rapes , pillages and incinerates frank capra's classic . . . 
",0,0,never see remake anything stomach turn way adam sandler new movie rape pillage incinerate frank capra classic
6989,6989,"the niftiest trick perpetrated by the importance of being earnest is the alchemical transmogrification of wilde into austen--and a hollywood-ized austen at that . 
",0,0,niftiest trick perpetrate importance earnest alchemical transmogrification wilde austen hollywood ize austen
6990,6990,"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license . 
",0,0,accuracy realism terrific film become boring dialogue n't smart need use poetic license
6991,6991,"the film's center will not hold . 
",0,0,film center hold
6992,6992,"by the miserable standards to which the slasher genre has sunk , . . . actually pretty good . of course , by more objective measurements it's still quite bad . 
",0,0,miserable standard slasher genre sink actually pretty good course objective measurement still quite bad
6993,6993,"nearly all the fundamentals you take for granted in most films are mishandled here . 
",0,0,nearly fundamental take grant film mishandle
6994,6994,"i doubt anyone will remember the picture by the time christmas really rolls around , but maybe it'll be on video by then . 
",0,0,doubt anyone remember picture time christmas really roll around maybe will video
6995,6995,"chamber of secrets will find millions of eager fans . but if the essence of magic is its make-believe promise of life that soars above the material realm , this is the opposite of a truly magical movie . 
",0,0,chamber secret find million eager fan essence magic make believe promise life soar material realm opposite truly magical movie
6996,6996,"these characters become wearisome . 
",0,0,character become wearisome
6997,6997,"the satire is just too easy to be genuinely satisfying . 
",0,0,satire easy genuinely satisfy
6998,6998,"nelson's brutally unsentimental approach . . . sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . 
",0,0,nelson brutally unsentimental approach suck humanity film leave behind horrific weirdly unemotional spectacle
6999,6999,"halfway through the movie , the humor dwindles . it's replaced by some dramatic scenes that are jarring and deeply out of place in what could have ( and probably should have ) been a lighthearted comedy . 
",0,0,halfway movie humor dwindle replace dramatic scene jar deeply place could probably lighthearte comedy
7000,7000,"it's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast . 
",0,0,dull spiritless silly monotonous ultra loud blast pointless mayhem nowhere fast
7001,7001,"hip-hop prison thriller of stupefying absurdity . 
",0,0,hip hop prison thriller stupefy absurdity
7002,7002,"a subtle variation on i spit on your grave in which our purported heroine pathologically avenges a hatred for men . 
",0,0,subtle variation spit grave purport heroine pathologically avenge hatred man
7003,7003,"the affectionate loopiness that once seemed congenital to demme's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . 
",0,0,affectionate loopiness seem congenital demme perspective tough time emerge badly dated cutesy pie mystery scenario newfangle hollywood post production effect
7004,7004,"deserves high marks for political courage but barely gets by on its artistic merits . 
",0,0,deserve high mark political courage barely get artistic merit
7005,7005,"this wretchedly unfunny wannabe comedy is inane and awful - no doubt , it's the worst movie i've seen this summer . 
",0,0,wretchedly unfunny wannabe comedy inane awful doubt bad movie see summer
7006,7006,"it's hard to understand why anyone in his right mind would even think to make the attraction a movie . and it's harder still to believe that anyone in his right mind would want to see the it . 
",0,0,hard understand anyone right mind would even think make attraction movie hard still believe anyone right mind would want see
7007,7007,"will probably be one of those movies barely registering a blip on the radar screen of 2002 . 
",0,0,probably one movie barely register blip radar screen [num]
7008,7008,"quick : who wants to see a comedy about shoddy airport security ? 
",0,0,quick want see comedy shoddy airport security
7009,7009,"directors harry gantz and joe gantz have chosen a fascinating subject matter , but the couples exposing themselves aren't all that interesting . 
",0,0,director harry gantz joe gantz choose fascinating subject matter couple expose n't interesting
7010,7010,"narratively , trouble every day is a plodding mess . 
",0,0,narratively trouble every day plod mess
7011,7011,"despite the premise of a good story . . . it wastes all its star power on cliched or meaningless roles . 
",0,0,despite premise good story waste star power cliche meaningless role
