,text,label_name,label
5240,"lazy , miserable and smug . this is one of the biggest disappointments of the year . 
",0,0
5241,"puts on airs of a hal hartley wannabe film -- without the vital comic ingredient of the hilarious writer-director himself . 
",0,0
5242,"a generic international version of a typical american horror film . 
",0,0
5243,"but the power of these [subjects] is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film's narrative . 
",0,0
5244,"audiences will find no mention of political prisoners or persecutions that might paint the castro regime in less than saintly tones . 
",0,0
5245,"exhibits the shallow sensationalism characteristic of soap opera . . . more salacious telenovela than serious drama . 
",0,0
5246,"while hollywood ending has its share of belly laughs ( including a knockout of a closing line ) , the movie winds up feeling like a great missed opportunity . 
",0,0
5247,"hard as this may be to believe , here on earth , a surprisingly similar teen drama , was a better film . 
",0,0
5248,"this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream . 
",0,0
5249,"friday after next is a lot more bluster than bite . 
",0,0
5250,"there are weird resonances between actor and role here , and they're not exactly flattering . 
",0,0
5251,"seagal is painfully foolish in trying to hold onto what's left of his passe' chopsocky glory . 
",0,0
5252,"the slapstick is labored , and the bigger setpieces flat . 
",0,0
5253,"bean drops the ball too many times . . . hoping the nifty premise will create enough interest to make up for an unfocused screenplay . 
",0,0
5254,"with mcconaughey in an entirely irony-free zone and bale reduced mainly to batting his sensitive eyelids , there's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd . 
",0,0
5255,"a film with a great premise but only a great premise . 
",0,0
5256,"the appeal of the vulgar , sexist , racist humour went over my head or -- considering just how low brow it is -- perhaps it snuck under my feet . 
",0,0
5257,"ritchie's film is easier to swallow than wertmuller's polemical allegory , but it's self-defeatingly decorous . 
",0,0
5258,"i can only imagine one thing worse than kevin spacey trying on an irish accent , and that's sultry linda fiorentino doing the same thing . 
",0,0
5259,"it's everything you don't go to the movies for . 
",0,0
5260,"there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance . 
",0,0
5261,"this movie plays like an extended dialogue exercise in retard 101 . 
",0,0
5262,"a dull , inconsistent , dishonest female bonding picture . 
",0,0
5263,"the master of disguise is awful . it's pauly shore awful . don't say you weren't warned . 
",0,0
5264,"an awkwardly garish showcase that diverges from anything remotely probing or penetrating . 
",0,0
5265,"despite some strong performances , never rises above the level of a telanovela . 
",0,0
5266,"every conceivable mistake a director could make in filming opera has been perpetrated here . 
",0,0
5267,"the movie's plot is almost entirely witless and inane , carrying every gag two or three times beyond its limit to sustain a laugh . 
",0,0
5268,"feels at times like a giant commercial for universal studios , where much of the action takes place . 
",0,0
5269,"the dialogue is cumbersome , the simpering soundtrack and editing more so . 
",0,0
5270,"the movie certainly has its share of clever moments and biting dialogue , but there's just not much lurking below its abstract surface . 
",0,0
5271,"a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for -- well , i'm not exactly sure what -- and has all the dramatic weight of a raindrop . 
",0,0
5272,"rainy days and movies about the disintegration of families always get me down . 
",0,0
5273,"so brisk is wang's pacing that none of the excellent cast are given air to breathe . 
",0,0
5274,"twenty years later , reggio still knows how to make a point with poetic imagery , but his ability to startle has been stifled by the very prevalence of the fast-forward technology that he so stringently takes to task . 
",0,0
5275,"a live-action cartoon , a fast-moving and cheerfully simplistic 88 minutes of exaggerated action put together with the preteen boy in mind . 
",0,0
5276,"this is the first full scale wwii flick from hong kong's john woo . he's not good with people . 
",0,0
5277,"see clockstoppers if you have nothing better to do with 94 minutes . but be warned , you too may feel time has decided to stand still . or that the battery on your watch has died . 
",0,0
5278,"the film's implicit premise is that the faith of the tonga people is in every way inferior to that of john . 
",0,0
5279,"the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort . 
",0,0
5280,"the movie attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches isn't exactly endearing . 
",0,0
5281,"the movie's gloomy atmosphere is fascinating , though , even if the movie itself doesn't stand a ghost of a chance . 
",0,0
5282,"rob schneider's infantile cross-dressing routines fill the hot chick , the latest gimmick from this unimaginative comedian . 
",0,0
5283,"the characterizations and dialogue lack depth or complexity , with the ironic exception of scooter . 
",0,0
5284,"[gayton's script] telegraphs every discovery and layers on the gloss of convenience . 
",0,0
5285,"by the time the surprise ending is revealed , interest cannot be revived . 
",0,0
5286,"meandering and confusing . 
",0,0
5287,"yes , i have given this movie a rating of zero . but fans of the show should not consider this a diss . consider it 'perfection . '
",0,0
5288,"it's probably not easy to make such a worthless film . . . 
",0,0
5289,"with a tighter editorial process and firmer direction this material could work , especially since the actresses in the lead roles are all more than competent , but as is , personal velocity seems to be idling in neutral . 
",0,0
5290,"there's an epic here , but you have to put it together yourself . 
",0,0
5291,"part comedy , part drama , the movie winds up accomplishing neither in full , and leaves us feeling touched and amused by several moments and ideas , but nevertheless dissatisfied with the movie as a whole . 
",0,0
5292,"the acting is stiff , the story lacks all trace of wit , the sets look like they were borrowed from gilligan's island -- and the cgi scooby might well be the worst special-effects creation of the year . 
",0,0
5293,"not only unfunny , but downright repellent . 
",0,0
5294,"despite the evocative aesthetics evincing the hollow state of modern love life , the film never percolates beyond a monotonous whine . 
",0,0
5295,"the actors improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen . 
",0,0
5296," "" the time machine "" is a movie that has no interest in itself . it doesn't believe in itself , it has no sense of humor…it's just plain bored . 
",0,0
5297,"a dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise . 
",0,0
5298,"ear-splitting exercise in formula crash-and-bash action . 
",0,0
